Interval,GMTIntervalEnd,STLF,MTLF,Actual Load,STWF,MTWF,Actual Wind, STSF, MTSF, Actual Solar
06/09/2020 04:55:00,06/09/2020 09:55:00,,,,,,,,,
06/09/2020 04:50:00,06/09/2020 09:50:00,,,,,,,,,
06/09/2020 04:45:00,06/09/2020 09:45:00,,,,,,,,,
06/09/2020 04:40:00,06/09/2020 09:40:00,,,,,,,,,
06/09/2020 04:35:00,06/09/2020 09:35:00,,,,,,,,,
06/09/2020 04:30:00,06/09/2020 09:30:00,,,,,,,,,
06/09/2020 04:25:00,06/09/2020 09:25:00,,,,,,,,,
06/09/2020 04:20:00,06/09/2020 09:20:00,,,,,,,,,
06/09/2020 04:15:00,06/09/2020 09:15:00,,,,,,,,,
06/09/2020 04:10:00,06/09/2020 09:10:00,,,,,,,,,
06/09/2020 04:05:00,06/09/2020 09:05:00,,,,,,,,,
06/09/2020 04:00:00,06/09/2020 09:00:00,,27275.882,,,13408.630,,,0.000,
06/09/2020 03:55:00,06/09/2020 08:55:00,,,,,,,,,
06/09/2020 03:50:00,06/09/2020 08:50:00,,,,,,,,,
06/09/2020 03:45:00,06/09/2020 08:45:00,,,,,,,,,
06/09/2020 03:40:00,06/09/2020 08:40:00,,,,,,,,,
06/09/2020 03:35:00,06/09/2020 08:35:00,,,,,,,,,
06/09/2020 03:30:00,06/09/2020 08:30:00,,,,,,,,,
06/09/2020 03:25:00,06/09/2020 08:25:00,,,,,,,,,
06/09/2020 03:20:00,06/09/2020 08:20:00,,,,,,,,,
06/09/2020 03:15:00,06/09/2020 08:15:00,,,,,,,,,
06/09/2020 03:10:00,06/09/2020 08:10:00,,,,,,,,,
06/09/2020 03:05:00,06/09/2020 08:05:00,,,,,,,,,
06/09/2020 03:00:00,06/09/2020 08:00:00,,27963.297,,,13630.800,,,0.000,
06/09/2020 02:55:00,06/09/2020 07:55:00,,,,,,,,,
06/09/2020 02:50:00,06/09/2020 07:50:00,,,,,,,,,
06/09/2020 02:45:00,06/09/2020 07:45:00,,,,,,,,,
06/09/2020 02:40:00,06/09/2020 07:40:00,,,,,,,,,
06/09/2020 02:35:00,06/09/2020 07:35:00,,,,,,,,,
06/09/2020 02:30:00,06/09/2020 07:30:00,,,,,,,,,
06/09/2020 02:25:00,06/09/2020 07:25:00,,,,,,,,,
06/09/2020 02:20:00,06/09/2020 07:20:00,,,,,,,,,
06/09/2020 02:15:00,06/09/2020 07:15:00,,,,,,,,,
06/09/2020 02:10:00,06/09/2020 07:10:00,,,,,,,,,
06/09/2020 02:05:00,06/09/2020 07:05:00,,,,,,,,,
06/09/2020 02:00:00,06/09/2020 07:00:00,,29106.000,,,13818.450,,,0.000,
06/09/2020 01:55:00,06/09/2020 06:55:00,,,,,,,,,
06/09/2020 01:50:00,06/09/2020 06:50:00,,,,,,,,,
06/09/2020 01:45:00,06/09/2020 06:45:00,,,,,,,,,
06/09/2020 01:40:00,06/09/2020 06:40:00,,,,,,,,,
06/09/2020 01:35:00,06/09/2020 06:35:00,,,,,,,,,
06/09/2020 01:30:00,06/09/2020 06:30:00,,,,,,,,,
06/09/2020 01:25:00,06/09/2020 06:25:00,,,,,,,,,
06/09/2020 01:20:00,06/09/2020 06:20:00,,,,,,,,,
06/09/2020 01:15:00,06/09/2020 06:15:00,,,,,,,,,
06/09/2020 01:10:00,06/09/2020 06:10:00,,,,,,,,,
06/09/2020 01:05:00,06/09/2020 06:05:00,,,,,,,,,
06/09/2020 01:00:00,06/09/2020 06:00:00,29866.777,30559.393,,13887.460,13976.720,,0.000,0.000,
06/09/2020 00:55:00,06/09/2020 05:55:00,30038.173,,,13901.960,,,0.000,,
06/09/2020 00:50:00,06/09/2020 05:50:00,30201.687,,,13916.480,,,0.000,,
06/09/2020 00:45:00,06/09/2020 05:45:00,30360.436,,,13934.880,,,0.000,,
06/09/2020 00:40:00,06/09/2020 05:40:00,30515.724,,,13953.180,,,0.000,,
06/09/2020 00:35:00,06/09/2020 05:35:00,30662.258,,,13971.690,,,0.000,,
06/09/2020 00:30:00,06/09/2020 05:30:00,30767.261,,,13987.760,,,0.000,,
06/09/2020 00:25:00,06/09/2020 05:25:00,30877.037,,,14004.000,,,0.000,,
06/09/2020 00:20:00,06/09/2020 05:20:00,31012.371,,,14020.310,,,0.000,,
06/09/2020 00:15:00,06/09/2020 05:15:00,31150.321,,,14033.980,,,0.000,,
06/09/2020 00:10:00,06/09/2020 05:10:00,31311.944,,,14047.800,,,0.000,,
06/09/2020 00:05:00,06/09/2020 05:05:00,31511.042,,,14061.780,,,0.000,,
06/09/2020 00:00:00,06/09/2020 05:00:00,31701.643,32646.887,,14078.950,14168.160,,0.000,0.000,
06/08/2020 23:55:00,06/09/2020 04:55:00,31907.464,,,14096.270,,,0.000,,
06/08/2020 23:50:00,06/09/2020 04:50:00,32122.473,,,14113.690,,,0.000,,
06/08/2020 23:45:00,06/09/2020 04:45:00,32331.224,,,14130.740,,,0.000,,
06/08/2020 23:40:00,06/09/2020 04:40:00,32517.510,,,14148.060,,,0.000,,
06/08/2020 23:35:00,06/09/2020 04:35:00,32689.060,,,14165.350,,,0.000,,
06/08/2020 23:30:00,06/09/2020 04:30:00,32903.807,,,14179.780,,,0.000,,
06/08/2020 23:25:00,06/09/2020 04:25:00,33129.198,,,14194.280,,,0.000,,
06/08/2020 23:20:00,06/09/2020 04:20:00,33390.474,,,14208.950,,,0.000,,
06/08/2020 23:15:00,06/09/2020 04:15:00,33625.010,,,14221.450,,,0.000,,
06/08/2020 23:10:00,06/09/2020 04:10:00,33859.200,,,14234.030,,,0.000,,
06/08/2020 23:05:00,06/09/2020 04:05:00,34076.467,,,14246.760,,,0.000,,
06/08/2020 23:00:00,06/09/2020 04:00:00,34304.272,35357.130,,14233.680,14113.590,,0.000,0.000,
06/08/2020 22:55:00,06/09/2020 03:55:00,34532.204,,,14220.750,,,0.000,,
06/08/2020 22:50:00,06/09/2020 03:50:00,34760.222,,,14207.870,,,0.000,,
06/08/2020 22:45:00,06/09/2020 03:45:00,34979.381,,,14181.500,,,0.000,,
06/08/2020 22:40:00,06/09/2020 03:40:00,35209.585,,,14155.790,,,0.000,,
06/08/2020 22:35:00,06/09/2020 03:35:00,35476.002,,,14130.870,,,0.000,,
06/08/2020 22:30:00,06/09/2020 03:30:00,35710.498,,,14103.720,,,0.000,,
06/08/2020 22:25:00,06/09/2020 03:25:00,35928.449,,,14078.730,,,0.000,,
06/08/2020 22:20:00,06/09/2020 03:20:00,36139.905,,,14053.840,,,0.000,,
06/08/2020 22:15:00,06/09/2020 03:15:00,36309.147,,,14026.320,,,0.000,,
06/08/2020 22:10:00,06/09/2020 03:10:00,36479.945,,,13998.940,,,0.000,,
06/08/2020 22:05:00,06/09/2020 03:05:00,36696.973,,,13971.680,,,0.000,,
06/08/2020 22:00:00,06/09/2020 03:00:00,36935.207,37878.704,,13943.920,13794.480,,0.000,0.090,
06/08/2020 21:55:00,06/09/2020 02:55:00,37135.799,,,13916.360,,,0.000,,
06/08/2020 21:50:00,06/09/2020 02:50:00,37295.544,,,13888.790,,,0.000,,
06/08/2020 21:45:00,06/09/2020 02:45:00,37460.018,,,13860.810,,,0.000,,
06/08/2020 21:40:00,06/09/2020 02:40:00,37650.602,,,13832.990,,,0.000,,
06/08/2020 21:35:00,06/09/2020 02:35:00,37844.218,,,13806.150,,,0.000,,
06/08/2020 21:30:00,06/09/2020 02:30:00,38007.274,,,13780.500,,,0.000,,
06/08/2020 21:25:00,06/09/2020 02:25:00,38148.747,,,13755.040,,,0.000,,
06/08/2020 21:20:00,06/09/2020 02:20:00,38363.642,,,13729.720,,,0.000,,
06/08/2020 21:15:00,06/09/2020 02:15:00,38484.357,,,13701.480,,,0.160,,
06/08/2020 21:10:00,06/09/2020 02:10:00,38570.163,,,13673.360,,,0.330,,
06/08/2020 21:05:00,06/09/2020 02:05:00,38679.444,,,13580.700,,,0.520,,
06/08/2020 21:00:00,06/09/2020 02:00:00,38765.049,39652.267,38798.942,13613.380,13758.420,,2.860,28.790,
06/08/2020 20:55:00,06/09/2020 01:55:00,38824.291,,38862.099,13571.780,,13689.702,5.240,,0.000
06/08/2020 20:50:00,06/09/2020 01:50:00,38905.515,,38902.309,13567.880,,13606.009,7.700,,1.500
06/08/2020 20:45:00,06/09/2020 01:45:00,38924.836,,38925.509,13575.860,,13595.611,12.700,,3.700
06/08/2020 20:40:00,06/09/2020 01:40:00,39039.300,,39094.957,13536.730,,13555.195,17.780,,6.700
06/08/2020 20:35:00,06/09/2020 01:35:00,39211.037,,39186.411,13507.560,,13570.814,22.710,,13.500
06/08/2020 20:30:00,06/09/2020 01:30:00,39366.195,,39263.785,13474.770,,13566.417,29.520,,20.800
06/08/2020 20:25:00,06/09/2020 01:25:00,39533.717,,39447.420,13482.990,,13526.602,36.120,,29.500
06/08/2020 20:20:00,06/09/2020 01:20:00,39664.418,,39578.621,13476.720,,13478.695,41.990,,37.600
06/08/2020 20:15:00,06/09/2020 01:15:00,39841.996,,39727.156,13382.670,,13474.841,50.300,,45.100
06/08/2020 20:10:00,06/09/2020 01:10:00,39965.348,,39880.406,13687.760,,13463.621,57.920,,57.500
06/08/2020 20:05:00,06/09/2020 01:05:00,40116.529,,40137.470,13714.170,,13479.322,64.450,,69.100
06/08/2020 20:00:00,06/09/2020 01:00:00,40294.232,41656.259,40325.482,13701.390,13615.620,13342.096,74.630,125.270,82.600
06/08/2020 19:55:00,06/09/2020 00:55:00,40480.923,,40491.413,13699.860,,13440.655,83.660,,95.800
06/08/2020 19:50:00,06/09/2020 00:50:00,40675.702,,40664.597,13701.170,,13479.459,91.170,,107.300
06/08/2020 19:45:00,06/09/2020 00:45:00,40841.948,,40822.353,13721.390,,13494.200,102.690,,118.500
06/08/2020 19:40:00,06/09/2020 00:40:00,41100.653,,40995.640,13692.020,,13483.962,112.840,,133.100
06/08/2020 19:35:00,06/09/2020 00:35:00,41273.309,,41139.822,13664.210,,13484.231,121.770,,147.100
06/08/2020 19:30:00,06/09/2020 00:30:00,41438.859,,41392.372,13615.230,,13467.248,132.550,,158.800
06/08/2020 19:25:00,06/09/2020 00:25:00,41531.726,,41518.578,13477.190,,13585.514,144.320,,167.300
06/08/2020 19:20:00,06/09/2020 00:20:00,41674.917,,41660.013,13619.120,,13553.622,154.170,,180.400
06/08/2020 19:15:00,06/09/2020 00:15:00,41758.609,,41773.679,13541.860,,13542.391,163.590,,188.700
06/08/2020 19:10:00,06/09/2020 00:10:00,41858.045,,41886.961,13533.600,,13377.873,172.080,,191.600
06/08/2020 19:05:00,06/09/2020 00:05:00,41972.739,,41947.016,13520.630,,13217.987,179.910,,189.100
06/08/2020 19:00:00,06/09/2020 00:00:00,42049.247,42987.576,42068.934,13452.370,13354.140,13311.005,185.560,203.030,198.900
06/08/2020 18:55:00,06/08/2020 23:55:00,42217.662,,42215.011,13375.920,,13264.979,191.820,,202.300
06/08/2020 18:50:00,06/08/2020 23:50:00,42390.987,,42302.445,13372.730,,13305.236,197.140,,205.700
06/08/2020 18:45:00,06/08/2020 23:45:00,42557.515,,42433.346,13357.330,,13264.539,201.320,,207.300
06/08/2020 18:40:00,06/08/2020 23:40:00,42668.389,,42577.422,13333.890,,13228.163,205.100,,209.900
06/08/2020 18:35:00,06/08/2020 23:35:00,42741.175,,42636.667,13366.460,,13313.219,208.570,,211.000
06/08/2020 18:30:00,06/08/2020 23:30:00,42835.439,,42735.456,13325.380,,13310.245,210.700,,212.300
06/08/2020 18:25:00,06/08/2020 23:25:00,42876.341,,42822.854,13350.310,,13283.805,212.510,,213.300
06/08/2020 18:20:00,06/08/2020 23:20:00,42984.435,,42951.022,13342.150,,13273.385,213.460,,214.200
06/08/2020 18:15:00,06/08/2020 23:15:00,43077.278,,43006.369,13325.210,,13222.879,214.590,,215.000
06/08/2020 18:10:00,06/08/2020 23:10:00,43165.138,,43055.995,13393.150,,13297.249,213.260,,215.300
06/08/2020 18:05:00,06/08/2020 23:05:00,43298.341,,43149.319,13313.030,,13293.787,209.300,,215.800
06/08/2020 18:00:00,06/08/2020 23:00:00,43434.132,43773.171,43273.399,13311.650,13011.880,13285.223,209.630,211.490,216.400
06/08/2020 17:55:00,06/08/2020 22:55:00,43556.134,,43387.079,13204.600,,13304.622,209.550,,216.500
06/08/2020 17:50:00,06/08/2020 22:50:00,43564.979,,43468.859,13181.830,,13232.797,210.410,,216.800
06/08/2020 17:45:00,06/08/2020 22:45:00,43586.771,,43514.913,13179.400,,13276.589,210.460,,216.400
06/08/2020 17:40:00,06/08/2020 22:40:00,43702.206,,43502.787,13120.920,,13167.405,210.770,,216.300
06/08/2020 17:35:00,06/08/2020 22:35:00,43685.236,,43543.272,13108.870,,13114.000,210.310,,215.700
06/08/2020 17:30:00,06/08/2020 22:30:00,43725.033,,43705.394,13100.100,,13144.922,210.280,,214.900
06/08/2020 17:25:00,06/08/2020 22:25:00,43776.917,,43768.111,13052.790,,13047.649,209.220,,215.400
06/08/2020 17:20:00,06/08/2020 22:20:00,43772.339,,43777.827,13029.120,,13091.043,209.230,,215.700
06/08/2020 17:15:00,06/08/2020 22:15:00,43706.531,,43814.381,13012.690,,13105.276,209.020,,216.300
06/08/2020 17:10:00,06/08/2020 22:10:00,43735.238,,43796.126,13053.210,,13160.943,211.560,,216.400
06/08/2020 17:05:00,06/08/2020 22:05:00,43778.501,,43842.427,12959.080,,13014.598,217.180,,216.300
06/08/2020 17:00:00,06/08/2020 22:00:00,43907.015,44436.272,43918.293,12892.700,12285.480,12986.650,217.120,221.380,169.500
06/08/2020 16:55:00,06/08/2020 21:55:00,44031.057,,43867.083,12799.590,,13016.927,217.770,,146.300
06/08/2020 16:50:00,06/08/2020 21:50:00,44070.675,,43925.106,12758.620,,12888.513,217.630,,141.000
06/08/2020 16:45:00,06/08/2020 21:45:00,44092.813,,43960.559,12778.390,,12928.754,217.590,,163.500
06/08/2020 16:40:00,06/08/2020 21:40:00,44116.214,,44006.587,12665.190,,12891.734,217.650,,217.700
06/08/2020 16:35:00,06/08/2020 21:35:00,44106.848,,44110.332,12703.960,,12548.586,218.830,,217.400
06/08/2020 16:30:00,06/08/2020 21:30:00,44126.751,,44150.474,12524.330,,12516.018,218.840,,217.300
06/08/2020 16:25:00,06/08/2020 21:25:00,44174.226,,44171.601,12350.780,,12360.519,220.290,,217.500
06/08/2020 16:20:00,06/08/2020 21:20:00,44173.480,,44166.724,12259.970,,12431.480,221.700,,211.100
06/08/2020 16:15:00,06/08/2020 21:15:00,44143.905,,44137.488,12255.530,,12410.762,221.790,,184.900
06/08/2020 16:10:00,06/08/2020 21:10:00,44200.634,,44099.690,12272.460,,12334.546,221.840,,181.300
06/08/2020 16:05:00,06/08/2020 21:05:00,44208.532,,44045.344,12106.730,,12187.127,221.870,,188.300
06/08/2020 16:00:00,06/08/2020 21:00:00,44166.898,44246.012,44045.034,12108.140,11449.560,12022.013,221.940,221.510,217.400
06/08/2020 15:55:00,06/08/2020 20:55:00,44063.420,,44051.603,12076.300,,11979.692,221.920,,217.900
06/08/2020 15:50:00,06/08/2020 20:50:00,44001.313,,44034.964,11947.140,,11912.718,221.990,,218.100
06/08/2020 15:45:00,06/08/2020 20:45:00,44071.625,,43965.163,11948.740,,11898.419,222.080,,218.700
06/08/2020 15:40:00,06/08/2020 20:40:00,44109.929,,43918.074,11831.170,,11926.282,222.030,,218.800
06/08/2020 15:35:00,06/08/2020 20:35:00,44134.979,,44012.738,11776.630,,11697.817,221.890,,218.200
06/08/2020 15:30:00,06/08/2020 20:30:00,44099.590,,44036.566,11744.370,,11717.835,221.940,,217.100
06/08/2020 15:25:00,06/08/2020 20:25:00,44046.240,,44014.389,11652.980,,11712.094,221.880,,218.000
06/08/2020 15:20:00,06/08/2020 20:20:00,43877.297,,43968.776,11576.670,,11563.535,221.710,,218.600
06/08/2020 15:15:00,06/08/2020 20:15:00,43850.583,,43940.054,11463.980,,11519.520,221.790,,218.500
06/08/2020 15:10:00,06/08/2020 20:10:00,43831.734,,43750.844,11408.750,,11417.600,221.780,,218.100
06/08/2020 15:05:00,06/08/2020 20:05:00,43777.574,,43786.265,11382.060,,11347.508,221.630,,217.900
06/08/2020 15:00:00,06/08/2020 20:00:00,43725.539,43443.277,43676.333,11326.790,11094.820,11200.792,221.680,210.940,218.000
06/08/2020 14:55:00,06/08/2020 19:55:00,43671.602,,43598.952,11173.020,,11150.422,221.670,,217.800
06/08/2020 14:50:00,06/08/2020 19:50:00,43617.822,,43537.691,11286.270,,11161.219,221.670,,218.400
06/08/2020 14:45:00,06/08/2020 19:45:00,43570.758,,43483.165,11236.280,,11057.020,222.140,,219.251
06/08/2020 14:40:00,06/08/2020 19:40:00,43503.910,,43497.356,11287.920,,10889.986,222.900,,218.400
06/08/2020 14:35:00,06/08/2020 19:35:00,43488.041,,43447.971,11243.400,,10801.005,220.960,,219.300
06/08/2020 14:30:00,06/08/2020 19:30:00,43495.887,,43374.158,11182.910,,10722.350,220.980,,219.200
06/08/2020 14:25:00,06/08/2020 19:25:00,43428.357,,43375.905,11180.600,,10820.325,218.050,,219.800
06/08/2020 14:20:00,06/08/2020 19:20:00,43355.012,,43345.730,11068.760,,10914.452,212.510,,219.400
06/08/2020 14:15:00,06/08/2020 19:15:00,43279.045,,43219.515,11133.760,,10931.113,212.400,,219.600
06/08/2020 14:10:00,06/08/2020 19:10:00,43205.665,,43047.372,11039.940,,10823.495,209.810,,219.400
06/08/2020 14:05:00,06/08/2020 19:05:00,43114.594,,43036.144,10951.960,,10696.397,208.870,,218.800
06/08/2020 14:00:00,06/08/2020 19:00:00,43068.040,42740.110,43021.825,10887.130,10970.230,10764.105,208.680,220.490,219.000
06/08/2020 13:55:00,06/08/2020 18:55:00,43001.062,,42975.197,10891.820,,10871.793,208.870,,218.800
06/08/2020 13:50:00,06/08/2020 18:50:00,42977.321,,42991.090,10829.250,,10845.879,209.430,,218.833
06/08/2020 13:45:00,06/08/2020 18:45:00,42890.863,,42898.063,10826.020,,10686.298,209.150,,218.800
06/08/2020 13:40:00,06/08/2020 18:40:00,42837.790,,42827.038,10858.560,,10566.117,209.010,,219.200
06/08/2020 13:35:00,06/08/2020 18:35:00,42732.117,,42671.723,10928.740,,10464.240,210.970,,219.000
06/08/2020 13:30:00,06/08/2020 18:30:00,42628.684,,42615.878,10963.660,,10590.190,210.370,,218.900
06/08/2020 13:25:00,06/08/2020 18:25:00,42424.366,,42502.346,10999.720,,10751.734,212.790,,218.500
06/08/2020 13:20:00,06/08/2020 18:20:00,42354.111,,42325.237,10951.100,,10841.560,217.620,,207.900
06/08/2020 13:15:00,06/08/2020 18:15:00,42231.425,,42118.037,10914.280,,10874.747,217.400,,142.800
06/08/2020 13:10:00,06/08/2020 18:10:00,42202.577,,42038.453,10992.770,,10903.048,219.610,,144.000
06/08/2020 13:05:00,06/08/2020 18:05:00,42037.514,,41864.948,10942.360,,10753.110,220.510,,138.800
06/08/2020 13:00:00,06/08/2020 18:00:00,41927.377,41235.550,41805.089,10919.190,11307.490,10602.018,220.400,223.920,148.100
06/08/2020 12:55:00,06/08/2020 17:55:00,41834.154,,41689.178,10857.480,,10801.718,220.360,,154.200
06/08/2020 12:50:00,06/08/2020 17:50:00,41731.766,,41598.514,10987.730,,10848.634,221.490,,208.100
06/08/2020 12:45:00,06/08/2020 17:45:00,41553.558,,41551.508,11003.190,,10867.100,221.340,,218.900
06/08/2020 12:40:00,06/08/2020 17:40:00,41411.055,,41428.954,11058.010,,10823.022,221.530,,219.200
06/08/2020 12:35:00,06/08/2020 17:35:00,41312.689,,41250.311,11142.950,,10970.353,222.200,,218.500
06/08/2020 12:30:00,06/08/2020 17:30:00,41163.359,,41148.799,11199.010,,10983.149,222.100,,218.500
06/08/2020 12:25:00,06/08/2020 17:25:00,41044.327,,41010.908,11284.070,,10995.264,222.420,,215.084
06/08/2020 12:20:00,06/08/2020 17:20:00,40847.397,,40774.112,11375.990,,11089.440,223.410,,214.400
06/08/2020 12:15:00,06/08/2020 17:15:00,40717.926,,40649.318,11509.190,,11159.669,223.320,,214.500
06/08/2020 12:10:00,06/08/2020 17:10:00,40618.512,,40461.935,11582.620,,11192.794,223.580,,214.600
06/08/2020 12:05:00,06/08/2020 17:05:00,40523.426,,40358.685,11633.150,,11279.138,222.220,,214.500
06/08/2020 12:00:00,06/08/2020 17:00:00,40349.314,39182.606,40305.851,11679.380,12330.260,11400.896,222.170,214.540,206.300
06/08/2020 11:55:00,06/08/2020 16:55:00,40199.709,,40219.315,11804.470,,11485.479,220.220,,214.800
06/08/2020 11:50:00,06/08/2020 16:50:00,40088.082,,40033.759,11871.730,,11602.820,219.980,,214.700
06/08/2020 11:45:00,06/08/2020 16:45:00,39871.622,,39856.916,11994.390,,11630.509,220.390,,218.800
06/08/2020 11:40:00,06/08/2020 16:40:00,39740.686,,39740.529,12119.480,,11739.983,220.310,,219.000
06/08/2020 11:35:00,06/08/2020 16:35:00,39609.796,,39484.410,12270.410,,11847.514,220.260,,215.200
06/08/2020 11:30:00,06/08/2020 16:30:00,39404.611,,39305.490,12364.210,,12011.424,220.070,,218.700
06/08/2020 11:25:00,06/08/2020 16:25:00,39251.005,,39178.942,12483.200,,12092.062,219.920,,219.000
06/08/2020 11:20:00,06/08/2020 16:20:00,39152.345,,39042.201,12588.120,,12275.626,215.850,,218.700
06/08/2020 11:15:00,06/08/2020 16:15:00,39018.103,,38879.628,12669.550,,12361.495,215.620,,218.600
06/08/2020 11:10:00,06/08/2020 16:10:00,38791.098,,38719.088,12739.110,,12477.617,213.350,,218.700
06/08/2020 11:05:00,06/08/2020 16:05:00,38610.264,,38593.379,12899.240,,12535.474,214.980,,218.500
06/08/2020 11:00:00,06/08/2020 16:00:00,38386.089,36977.075,38382.099,12993.660,13147.280,12681.695,214.870,218.490,218.400
06/08/2020 10:55:00,06/08/2020 15:55:00,38174.282,,38178.561,13120.460,,12788.354,216.810,,218.400
06/08/2020 10:50:00,06/08/2020 15:50:00,38008.968,,37982.274,13161.550,,13023.942,217.820,,200.800
06/08/2020 10:45:00,06/08/2020 15:45:00,37896.582,,37810.163,13048.930,,13157.139,217.660,,171.600
06/08/2020 10:40:00,06/08/2020 15:40:00,37747.758,,37600.723,13188.840,,13218.305,217.170,,183.800
06/08/2020 10:35:00,06/08/2020 15:35:00,37562.736,,37509.824,13212.910,,13245.847,216.140,,218.900
06/08/2020 10:30:00,06/08/2020 15:30:00,37417.469,,37287.887,13263.210,,13076.624,215.760,,219.000
06/08/2020 10:25:00,06/08/2020 15:25:00,37239.526,,37193.874,13346.310,,13115.207,212.840,,218.900
06/08/2020 10:20:00,06/08/2020 15:20:00,36938.926,,37027.082,13378.680,,13061.841,215.450,,219.000
06/08/2020 10:15:00,06/08/2020 15:15:00,36661.414,,36834.716,13400.410,,13184.536,214.890,,218.600
06/08/2020 10:10:00,06/08/2020 15:10:00,36441.705,,36530.322,13452.490,,13158.827,216.900,,220.200
06/08/2020 10:05:00,06/08/2020 15:05:00,36261.871,,36227.908,13470.110,,13275.608,217.160,,157.700
06/08/2020 10:00:00,06/08/2020 15:00:00,36080.469,34577.592,36041.493,13358.710,12716.540,13345.555,216.640,219.610,143.600
06/08/2020 09:55:00,06/08/2020 14:55:00,35940.418,,35855.705,13448.630,,13342.961,216.500,,189.100
06/08/2020 09:50:00,06/08/2020 14:50:00,35776.547,,35712.373,13376.480,,13283.187,216.920,,218.600
06/08/2020 09:45:00,06/08/2020 14:45:00,35475.484,,35564.928,13332.000,,13259.443,216.370,,218.200
06/08/2020 09:40:00,06/08/2020 14:40:00,35293.008,,35376.034,13293.710,,13142.008,216.260,,217.600
06/08/2020 09:35:00,06/08/2020 14:35:00,35111.022,,35119.796,13224.120,,13113.780,217.790,,216.800
06/08/2020 09:30:00,06/08/2020 14:30:00,34908.794,,34880.993,13105.270,,13047.964,216.830,,216.100
06/08/2020 09:25:00,06/08/2020 14:25:00,34719.064,,34699.743,12992.950,,13032.186,219.090,,195.000
06/08/2020 09:20:00,06/08/2020 14:20:00,34496.035,,34566.688,12915.700,,13072.059,219.050,,212.200
06/08/2020 09:15:00,06/08/2020 14:15:00,34265.767,,34353.234,12939.590,,13062.289,217.680,,144.400
06/08/2020 09:10:00,06/08/2020 14:10:00,34042.523,,34128.748,12856.190,,12871.808,215.370,,137.200
06/08/2020 09:05:00,06/08/2020 14:05:00,33880.550,,33916.456,12831.900,,12842.760,211.290,,197.851
06/08/2020 09:00:00,06/08/2020 14:00:00,33671.410,32262.271,33708.339,12764.270,12833.290,12590.105,208.430,157.310,208.100
06/08/2020 08:55:00,06/08/2020 13:55:00,33484.211,,33564.722,12653.080,,12664.608,203.200,,205.900
06/08/2020 08:50:00,06/08/2020 13:50:00,33242.610,,33378.716,12596.520,,12626.340,194.940,,203.500
06/08/2020 08:45:00,06/08/2020 13:45:00,33013.356,,33183.955,12556.670,,12638.142,191.160,,200.800
06/08/2020 08:40:00,06/08/2020 13:40:00,32832.177,,32891.367,12541.930,,12560.551,184.050,,197.700
06/08/2020 08:35:00,06/08/2020 13:35:00,32657.250,,32734.446,12515.470,,12470.954,172.480,,191.800
06/08/2020 08:30:00,06/08/2020 13:30:00,32501.573,,32549.593,12534.330,,12407.787,167.240,,184.500
06/08/2020 08:25:00,06/08/2020 13:25:00,32216.037,,32340.022,12603.460,,12387.486,158.380,,175.100
06/08/2020 08:20:00,06/08/2020 13:20:00,31996.718,,32191.131,12685.970,,12326.134,147.930,,164.600
06/08/2020 08:15:00,06/08/2020 13:15:00,31783.717,,31908.604,12788.030,,12350.579,141.580,,155.000
06/08/2020 08:10:00,06/08/2020 13:10:00,31647.811,,31719.012,12923.050,,12368.863,133.430,,143.900
06/08/2020 08:05:00,06/08/2020 13:05:00,31499.891,,31417.838,13107.560,,12473.635,125.140,,128.800
06/08/2020 08:00:00,06/08/2020 13:00:00,31216.424,30404.340,31283.288,13209.870,13817.090,12589.524,118.850,71.430,117.700
06/08/2020 07:55:00,06/08/2020 12:55:00,30981.153,,31116.312,13355.070,,12758.599,109.560,,107.100
06/08/2020 07:50:00,06/08/2020 12:50:00,30799.831,,30960.744,13503.700,,12971.525,96.340,,92.600
06/08/2020 07:45:00,06/08/2020 12:45:00,30571.341,,30793.522,13652.470,,13055.957,87.320,,81.800
06/08/2020 07:40:00,06/08/2020 12:40:00,30374.789,,30616.777,13718.090,,13198.614,76.550,,68.500
06/08/2020 07:35:00,06/08/2020 12:35:00,30195.993,,30421.132,13759.790,,13379.196,67.770,,55.300
06/08/2020 07:30:00,06/08/2020 12:30:00,30058.832,,30165.392,13872.520,,13494.577,58.600,,44.600
06/08/2020 07:25:00,06/08/2020 12:25:00,29866.149,,30026.131,14016.480,,13627.722,51.530,,34.100
06/08/2020 07:20:00,06/08/2020 12:20:00,29640.275,,29839.239,14035.440,,13798.149,48.880,,20.500
06/08/2020 07:15:00,06/08/2020 12:15:00,29445.991,,29651.497,13983.930,,13938.850,36.780,,7.100
06/08/2020 07:10:00,06/08/2020 12:10:00,29274.123,,29469.081,14104.350,,14104.497,32.890,,4.900
06/08/2020 07:05:00,06/08/2020 12:05:00,29072.174,,29227.791,14160.250,,14117.803,21.910,,3.600
06/08/2020 07:00:00,06/08/2020 12:00:00,28868.439,28663.944,29067.247,14276.620,14162.070,14143.155,14.950,3.010,2.500
06/08/2020 06:55:00,06/08/2020 11:55:00,28715.883,,28831.454,14337.940,,14142.702,8.850,,1.300
06/08/2020 06:50:00,06/08/2020 11:50:00,28589.756,,28673.350,14364.190,,14270.598,3.190,,0.800
06/08/2020 06:45:00,06/08/2020 11:45:00,28467.173,,28622.576,14392.850,,14191.825,2.300,,0.500
